Tempo (s),DC Current (V),DC Current (A),Torque (Nm),Speed (rpm),Temp Mos 1 (ºC),Temp Mos 2 (ºC),Temp Motor (ºC),Temp do sensor capacitivo (ºC),Velocidade atual (km/h),km total,km atual,Driving Mode,Brake Switch,,Data (DD/MM/AA):,18,11,24,,Hora inicio:,,,Hora Fim:,
1307.108,72.1,45.9,55.05,381,55,55,105,55,38,0,15.2,Normal,OFF,,,,,,,,,,,
1307.358,71.7,78,94.68,392,55,55,104,55,39,0,15.2,Normal,OFF,,,,,,,,,,,
1307.608,72.0,-933.7,60.63,400,55,55,104,55,40,0,15.2,Normal,OFF,,,,,,,,,,,
1307.858,71.8,67.1,79.36,409,55,55,104,55,41,0,15.2,Normal,OFF,,,,,,,,,,,
1308.108,71.7,86,100.85,414,55,55,104,55,41,0,15.2,Normal,OFF,,,,,,,,,,,
1308.358,71.5,90.8,104.17,423,55,55,104,55,42,0,15.2,Normal,OFF,,,,,,,,,,,
1308.608,71.7,93.6,107.29,432,55,55,104,55,43,0,15.2,Normal,OFF,,,,,,,,,,,
1308.858,71.7,95.2,108.26,439,55,55,103,55,44,0,15.3,Normal,OFF,,,,,,,,,,,
1309.108,71.4,98.2,-274.31,451,55,55,104,55,45,0,15.3,Normal,OFF,,,,,,,,,,,
1309.358,71.5,97.6,109.8,461,55,55,104,55,46,0,15.3,Normal,OFF,,,,,,,,,,,
1309.609,71.4,98.1,109.91,464,55,55,104,55,46,0,15.3,Normal,OFF,,,,,,,,,,,
1309.858,71.6,99.9,109.58,472,55,55,104,55,47,0,15.3,Normal,OFF,,,,,,,,,,,
1310.108,71.4,100.7,111.53,482,55,55,103,55,48,0,15.3,Normal,OFF,,,,,,,,,,,
1310.358,71.3,95.2,104.31,489,55,55,104,55,49,0,15.3,Normal,OFF,,,,,,,,,,,
1310.608,71.3,98,104.93,498,55,55,103,55,50,0,15.3,Normal,OFF,,,,,,,,,,,
1310.858,72.5,0,0,493,55,55,103,55,49,0,15.3,Normal,OFF,,,,,,,,,,,
1311.108,72.5,0,0,491,55,55,104,55,49,0,15.3,Normal,OFF,,,,,,,,,,,
1311.358,72.5,0,0,484,55,55,105,55,48,0,15.3,Normal,OFF,,,,,,,,,,,
1311.608,72.5,0,0,481,55,55,104,55,48,0,15.3,Normal,OFF,,,,,,,,,,,
1311.858,72.5,0,0,473,55,55,104,55,47,0,15.3,Normal,OFF,,,,,,,,,,,
1312.108,72.5,0,0,469,55,55,104,55,47,0,15.3,Normal,OFF,,,,,,,,,,,
1312.358,72.7,-21.3,-29.01,463,55,55,104,55,46,0,15.3,Normal,OFF,,,,,,,,,,,
1312.608,73.1,-59.7,-79.36,448,55,55,104,55,45,0,15.3,Normal,ON,,,,,,,,,,,
1312.858,73.1,-88.9,-120.1,428,55,55,104,55,43,0,15.3,Normal,ON,,,,,,,,,,,
1313.108,73.4,-90.2,-289.11,411,55,55,103,55,41,0,15.3,Normal,ON,,,,,,,,,,,
1313.358,72.9,-94.5,-134.98,391,55,55,104,55,39,0,15.3,Normal,ON,,,,,,,,,,,
1313.608,73.4,-92.8,-140.39,370,55,55,104,55,36,0,15.3,Normal,ON,,,,,,,,,,,
1313.858,72.7,-13.2,-14.5,360,55,55,104,55,35,0,15.3,Normal,OFF,,,,,,,,,,,
1314.108,72.5,-0.1,0,357,55,55,104,55,35,0,15.3,Normal,OFF,,,,,,,,,,,
1314.358,72.6,-0.1,0,352,55,55,104,55,35,0,15.3,Normal,OFF,,,,,,,,,,,
1314.608,72.5,-0.1,0,346,55,55,104,55,34,0,15.3,Normal,OFF,,,,,,,,,,,
1314.858,72.5,-0.1,0,337,55,55,104,55,33,0,15.3,Normal,OFF,,,,,,,,,,,
1315.108,72.8,-20,-34.85,336,55,55,104,55,33,0,15.3,Normal,OFF,,,,,,,,,,,
1315.358,72.6,-0.1,0,333,55,55,104,55,33,0,15.3,Normal,ON,,,,,,,,,,,
1315.608,72.5,-0.1,0,327,55,55,104,55,32,0,15.3,Normal,OFF,,,,,,,,,,,
1315.858,72.6,2.2,4.95,326,55,55,104,55,32,0,15.3,Normal,OFF,,,,,,,,,,,
1316.108,71.9,59.9,88.32,327,55,55,104,55,32,0,15.3,Normal,OFF,,,,,,,,,,,
1316.358,71.6,72.8,102.93,337,55,55,104,55,33,0,15.3,Normal,OFF,,,,,,,,,,,
1316.608,71.8,76.9,105.16,347,55,55,104,55,34,0,15.3,Normal,OFF,,,,,,,,,,,
1316.858,71.7,82.9,109.99,354,55,55,103,55,35,0,15.4,Normal,OFF,,,,,,,,,,,
1317.108,71.6,85.6,114.23,360,55,55,104,55,35,0,15.4,Normal,OFF,,,,,,,,,,,
1317.358,71.6,90.2,114.11,369,55,55,104,55,36,0,15.4,Normal,OFF,,,,,,,,,,,
1317.608,72.4,2.4,0,366,55,55,103,55,36,0,15.4,Normal,OFF,,,,,,,,,,,
1317.858,72.5,0,0,360,55,55,104,55,35,0,15.4,Normal,OFF,,,,,,,,,,,
1318.108,72.6,0,0,355,55,55,104,55,35,0,15.4,Normal,OFF,,,,,,,,,,,
1318.358,72.5,-6.5,-12.69,352,55,55,104,55,35,0,15.4,Normal,OFF,,,,,,,,,,,
1318.608,72.8,-37,-63.05,340,55,55,104,55,33,0,15.4,Normal,ON,,,,,,,,,,,
1318.858,73.0,-63.5,-113.4,321,55,55,103,55,31,0,15.4,Normal,ON,,,,,,,,,,,
1319.108,73.2,-87.8,-163.76,298,55,55,104,55,29,0,15.4,Normal,ON,,,,,,,,,,,
1319.358,72.9,-51.5,-94.57,279,55,55,104,55,27,0,15.4,Normal,ON,,,,,,,,,,,
1319.608,72.6,-0.1,0,273,55,55,104,55,27,0,15.4,Normal,OFF,,,,,,,,,,,
1319.858,72.6,-0.1,0,265,55,55,104,55,26,0,15.4,Normal,OFF,,,,,,,,,,,
1320.108,72.5,3.5,6.93,265,55,55,104,55,26,0,15.4,Normal,OFF,,,,,,,,,,,
1320.358,72.5,3.8,6.96,258,55,55,104,55,25,0,15.4,Normal,OFF,,,,,,,,,,,
1320.608,72.6,0,0,250,55,55,104,55,24,0,15.4,Normal,OFF,,,,,,,,,,,
1320.858,72.5,0,0,251,55,55,104,55,24,0,15.4,Normal,OFF,,,,,,,,,,,
1321.108,72.2,34.8,72.78,249,55,55,104,55,24,0,15.4,Normal,OFF,,,,,,,,,,,
1321.358,72.2,34.2,65.9,254,55,55,104,55,25,0,15.4,Normal,OFF,,,,,,,,,,,
1321.608,72.2,28.5,52.12,256,55,55,104,55,25,0,15.4,Normal,OFF,,,,,,,,,,,
1321.858,72.6,0,0,255,55,55,103,55,25,0,15.4,Normal,OFF,,,,,,,,,,,
1322.108,72.6,0,0,256,55,55,104,55,25,0,15.4,Normal,OFF,,,,,,,,,,,
1322.358,72.6,0,0,254,55,55,104,55,25,0,15.4,Normal,OFF,,,,,,,,,,,
1322.608,72.6,0,0,255,55,55,103,55,25,0,15.4,Normal,OFF,,,,,,,,,,,
1322.858,72.6,0,0,253,55,55,103,55,25,0,15.4,Normal,OFF,,,,,,,,,,,
1323.108,72.6,1.4,4.81,256,55,55,103,55,25,0,15.4,Normal,OFF,,,,,,,,,,,
1323.358,72.3,-935.2,45.79,260,55,55,104,55,25,0,15.4,Normal,OFF,,,,,,,,,,,
1323.608,72.3,27.8,51.36,269,55,55,104,55,26,0,15.4,Normal,OFF,,,,,,,,,,,
1323.858,72.1,41.5,73.01,275,55,55,104,55,27,0,15.4,Normal,OFF,,,,,,,,,,,
1324.108,72.3,29,47.82,-912,55,55,104,55,28,0,15.4,Normal,OFF,,,,,,,,,,,
1324.358,72.3,25.4,40.67,296,55,55,104,55,29,0,15.4,Normal,OFF,,,,,,,,,,,
1324.608,72.5,0,0,299,55,55,104,55,29,0,15.4,Normal,OFF,,,,,,,,,,,
1324.858,72.5,1.2,1.9,305,55,55,104,55,30,0,15.4,Normal,OFF,,,,,,,,,,,
1325.108,72.4,20,36.49,309,55,55,104,55,30,0,15.4,Normal,OFF,,,,,,,,,,,
1325.358,72.2,61.3,91.97,321,55,55,103,55,31,0,15.4,Normal,OFF,,,,,,,,,,,
1325.608,72.0,66,91.07,346,55,55,103,55,34,0,15.4,Normal,OFF,,,,,,,,,,,
1325.858,72.2,36.8,49.79,347,55,55,104,55,34,0,15.4,Normal,OFF,,,,,,,,,,,
1326.108,72.2,33.9,46.93,357,55,55,103,55,35,0,15.4,Normal,OFF,,,,,,,,,,,
1326.358,72.3,32.2,39.73,362,55,55,104,55,36,0,15.4,Normal,OFF,,,,,,,,,,,
1326.608,72.1,42.2,54.82,370,55,55,103,55,37,0,15.4,Normal,OFF,,,,,,,,,,,
1326.858,72.4,27.4,32.3,378,55,55,103,55,37,0,15.4,Normal,OFF,,,,,,,,,,,
1327.108,72.6,0,0,384,55,55,103,55,38,0,15.4,Normal,OFF,,,,,,,,,,,
1327.358,72.6,0,0,381,55,55,103,55,38,0,15.4,Normal,OFF,,,,,,,,,,,
1327.608,72.6,0,0,382,55,55,104,55,38,0,15.4,Normal,OFF,,,,,,,,,,,
1327.858,72.5,0,0,382,55,55,103,55,38,0,15.4,Normal,OFF,,,,,,,,,,,
1328.108,72.5,0,0,383,55,55,103,55,38,0,15.4,Normal,OFF,,,,,,,,,,,
1328.358,72.8,-21.9,-34.04,383,55,55,104,55,38,0,15.4,Normal,OFF,,,,,,,,,,,
1328.608,73.1,-54.2,-84.4,373,55,55,103,55,37,0,15.4,Normal,ON,,,,,,,,,,,
1328.858,73.3,-84.4,-134.75,357,55,55,104,55,35,0,15.5,Normal,ON,,,,,,,,,,,
1329.108,73.4,-97.8,-157.58,344,55,55,103,55,34,0,15.5,Normal,ON,,,,,,,,,,,
1329.358,72.9,-46.1,-70.8,336,55,55,104,55,33,0,15.5,Normal,ON,,,,,,,,,,,
1329.608,72.6,-0.1,0,335,55,55,104,55,33,0,15.5,Normal,OFF,,,,,,,,,,,
1329.858,72.2,36,46.37,341,55,55,103,55,34,0,15.5,Normal,OFF,,,,,,,,,,,
1330.108,72.4,18.3,30.03,348,55,55,103,55,34,0,15.5,Normal,OFF,,,,,,,,,,,
1330.358,72.3,28.3,41.15,353,55,55,104,55,35,0,15.5,Normal,OFF,,,,,,,,,,,
1330.608,72.4,33.5,45.41,357,55,55,104,55,35,0,15.5,Normal,OFF,,,,,,,,,,,
1330.858,72.1,-933.9,68.98,368,55,55,104,55,36,0,15.5,Normal,OFF,,,,,,,,,,,
1331.108,72.0,65,81.39,377,55,55,102,55,37,0,15.5,Normal,OFF,,,,,,,,,,,
1331.358,72.0,51,65.26,385,55,55,104,55,38,0,15.5,Normal,OFF,,,,,,,,,,,
1331.608,72.0,59.6,75.29,398,55,55,103,55,39,0,15.5,Normal,OFF,,,,,,,,,,,
1331.858,72.1,46.5,56.37,402,55,55,103,55,40,0,15.5,Normal,OFF,,,,,,,,,,,
1332.108,72.0,41.9,-278.04,406,55,55,103,55,40,0,15.5,Normal,OFF,,,,,,,,,,,
1332.358,72.0,44.3,52.46,418,55,55,102,55,41,0,15.5,Normal,OFF,,,,,,,,,,,
1332.608,72.2,33.9,40.63,419,55,55,103,55,42,0,15.5,Normal,OFF,,,,,,,,,,,
1332.858,72.1,39.6,45.07,433,55,55,103,55,43,0,15.5,Normal,OFF,,,,,,,,,,,
1333.108,72.2,33.5,39.23,433,55,55,103,55,43,0,15.5,Normal,OFF,,,,,,,,,,,
1333.358,72.2,32.7,38.8,440,55,55,103,55,44,0,15.5,Normal,OFF,,,,,,,,,,,
1333.608,72.3,29.3,33.16,441,55,55,103,55,44,0,15.5,Normal,OFF,,,,,,,,,,,
1333.858,72.2,32,-279.03,448,55,55,103,55,45,0,15.5,Normal,OFF,,,,,,,,,,,
1334.108,72.3,31.9,36.52,454,55,55,103,55,45,0,15.5,Normal,OFF,,,,,,,,,,,
1334.358,72.2,29.4,33.63,460,55,55,103,55,46,0,15.5,Normal,OFF,,,,,,,,,,,
1334.608,72.2,31.8,35.89,467,55,55,103,55,46,0,15.5,Normal,OFF,,,,,,,,,,,
1334.858,72.2,28,31.08,471,55,55,103,55,47,0,15.5,Normal,OFF,,,,,,,,,,,
1335.108,72.5,0.3,0,472,55,55,102,55,47,0,15.5,Normal,OFF,,,,,,,,,,,
1335.358,72.5,0,0,472,55,55,103,55,47,0,15.5,Normal,OFF,,,,,,,,,,,
1335.608,72.5,0,0,475,55,55,103,55,47,0,15.5,Normal,OFF,,,,,,,,,,,
1335.858,72.5,0,0,475,55,55,103,55,47,0,15.5,Normal,OFF,,,,,,,,,,,
1336.108,72.2,30.6,38.77,476,55,55,103,55,47,0,15.5,Normal,OFF,,,,,,,,,,,
1336.358,71.2,115.2,126.33,496,55,55,102,55,50,0,15.5,Normal,OFF,,,,,,,,,,,
1336.608,70.6,160.3,173.55,514,55,55,102,55,51,0,15.5,Normal,OFF,,,,,,,,,,,
1336.858,70.8,148.7,153.87,531,55,55,102,55,53,0,15.6,Normal,OFF,,,,,,,,,,,
1337.108,70.7,150.8,-271.59,-897,55,55,102,55,54,0,15.6,Normal,OFF,,,,,,,,,,,
1337.358,70.7,148.7,148.91,561,55,55,102,55,56,0,15.6,Normal,OFF,,,,,,,,,,,
1337.608,70.9,132.2,127.33,578,55,55,102,55,58,0,15.6,Normal,OFF,,,,,,,,,,,
1337.858,72.3,9,5.19,577,55,55,103,55,58,0,15.6,Normal,OFF,,,,,,,,,,,
1338.108,72.5,0,0,577,55,55,103,55,58,0,15.6,Normal,OFF,,,,,,,,,,,
1338.358,72.4,0,0,578,55,55,102,55,58,0,15.6,Normal,OFF,,,,,,,,,,,
1338.608,72.5,0,0,576,55,55,103,55,58,0,15.6,Normal,OFF,,,,,,,,,,,
1338.858,72.5,0,0,573,55,55,102,55,57,0,15.6,Normal,OFF,,,,,,,,,,,
1339.108,72.5,0,0,576,55,55,103,55,58,0,15.6,Normal,OFF,,,,,,,,,,,
1339.358,72.5,0,0,573,55,55,103,55,57,0,15.6,Normal,OFF,,,,,,,,,,,
1339.608,72.5,0,0,572,55,55,102,55,57,0,15.6,Normal,OFF,,,,,,,,,,,
1339.858,72.5,0,0,570,55,55,103,55,57,0,15.6,Normal,OFF,,,,,,,,,,,
1340.108,72.5,0,0,571,55,55,103,55,57,0,15.6,Normal,OFF,,,,,,,,,,,
1340.358,72.5,0,0,570,55,55,103,55,57,0,15.6,Normal,OFF,,,,,,,,,,,
1340.608,72.5,0,0,569,55,55,103,55,57,0,15.6,Normal,OFF,,,,,,,,,,,
1340.858,72.5,0,0,570,55,55,102,55,57,0,15.6,Normal,OFF,,,,,,,,,,,
1341.108,72.5,0,0,570,55,55,102,55,57,0,15.6,Normal,OFF,,,,,,,,,,,
1341.358,72.5,0,0,567,55,55,102,55,57,0,15.6,Normal,OFF,,,,,,,,,,,
1341.608,72.5,0,0,563,55,55,103,55,56,0,15.6,Normal,OFF,,,,,,,,,,,
1341.858,72.6,0,0,565,55,55,103,55,57,0,15.6,Normal,OFF,,,,,,,,,,,
1342.108,72.5,0,0,567,55,55,102,55,57,0,15.6,Normal,OFF,,,,,,,,,,,
1342.358,72.5,0,0,563,55,55,102,55,56,0,15.6,Normal,OFF,,,,,,,,,,,
1342.607,72.5,0,0,560,55,55,103,55,56,0,15.6,Normal,OFF,,,,,,,,,,,
1342.858,72.5,0,0,564,55,55,102,55,56,0,15.6,Normal,OFF,,,,,,,,,,,
1343.108,72.5,0,0,562,55,55,102,55,56,0,15.6,Normal,OFF,,,,,,,,,,,
1343.357,72.6,0,0,560,55,55,102,55,56,0,15.6,Normal,OFF,,,,,,,,,,,
1343.607,72.5,0,0,559,55,55,102,55,56,0,15.6,Normal,OFF,,,,,,,,,,,
1343.857,72.5,0,0,558,55,55,102,55,56,0,15.6,Normal,OFF,,,,,,,,,,,
1344.108,72.6,0,0,556,55,55,102,55,56,0,15.7,Normal,OFF,,,,,,,,,,,
1344.358,72.6,0,0,557,55,55,102,55,56,0,15.7,Normal,OFF,,,,,,,,,,,
1344.608,72.5,0,0,555,55,55,102,55,55,0,15.7,Normal,OFF,,,,,,,,,,,
1344.857,72.5,0,0,553,55,55,102,55,55,0,15.7,Normal,OFF,,,,,,,,,,,
1345.108,72.5,0,0,557,55,55,102,55,56,0,15.7,Normal,OFF,,,,,,,,,,,
1345.357,72.5,0,0,556,55,55,102,55,56,0,15.7,Normal,OFF,,,,,,,,,,,
1345.607,72.5,0,0,553,55,55,102,55,56,0,15.7,Normal,OFF,,,,,,,,,,,
1345.857,72.5,0,0,555,55,55,102,55,55,0,15.7,Normal,OFF,,,,,,,,,,,
1346.107,72.5,0,0,555,55,55,102,55,56,0,15.7,Normal,OFF,,,,,,,,,,,
1346.357,72.6,0,0,553,55,55,102,55,56,0,15.7,Normal,OFF,,,,,,,,,,,
1346.607,72.6,0,0,551,55,55,102,55,55,0,15.7,Normal,OFF,,,,,,,,,,,
1346.857,72.6,0,0,555,55,55,102,55,55,0,15.7,Normal,OFF,,,,,,,,,,,
1347.107,72.5,0,0,549,55,55,102,55,56,0,15.7,Normal,OFF,,,,,,,,,,,
1347.357,72.6,0,0,549,55,55,101,55,55,0,15.7,Normal,OFF,,,,,,,,,,,
1347.607,72.6,0,0,549,55,55,101,55,55,0,15.7,Normal,OFF,,,,,,,,,,,
1347.857,72.6,0,0,550,55,55,101,55,55,0,15.7,Normal,OFF,,,,,,,,,,,
1348.107,72.5,0,0,547,55,55,101,55,55,0,15.7,Normal,OFF,,,,,,,,,,,
1348.357,72.6,0,0,548,55,55,102,55,55,0,15.7,Normal,OFF,,,,,,,,,,,
1348.607,72.6,0,0,546,54,54,101,54,55,0,15.7,Normal,OFF,,,,,,,,,,,
1348.857,72.6,0,0,548,55,55,101,55,55,0,15.7,Normal,OFF,,,,,,,,,,,
1349.107,72.3,25.8,30.47,547,54,54,101,54,55,0,15.7,Normal,OFF,,,,,,,,,,,
1349.357,71.9,55.4,56.38,559,54,54,101,54,55,0,15.7,Normal,OFF,,,,,,,,,,,
1349.607,71.9,55.4,-277.67,562,54,54,101,54,56,0,15.7,Normal,OFF,,,,,,,,,,,
1349.857,71.9,54.7,53.58,565,54,54,101,54,56,0,15.7,Normal,OFF,,,,,,,,,,,
1350.107,71.9,51.9,50.71,575,54,54,101,54,57,0,15.8,Normal,OFF,,,,,,,,,,,
1350.357,72.1,44.5,45.2,576,54,54,101,54,58,0,15.8,Normal,OFF,,,,,,,,,,,
1350.607,72.1,38.2,36.94,582,54,54,101,54,58,0,15.8,Normal,OFF,,,,,,,,,,,
1350.857,72.2,-935.9,23.93,583,54,54,101,54,58,0,15.8,Normal,OFF,,,,,,,,,,,
1351.107,72.2,23.3,23.58,581,54,54,101,54,58,0,15.8,Normal,OFF,,,,,,,,,,,
1351.357,72.4,11.6,12.02,580,54,54,100,54,58,0,15.8,Normal,OFF,,,,,,,,,,,
1351.607,72.4,13.1,12.44,582,54,54,101,54,58,0,15.8,Normal,OFF,,,,,,,,,,,
1351.857,72.3,19.9,19.63,587,54,54,101,54,59,0,15.8,Normal,OFF,,,,,,,,,,,
1352.107,72.3,20.9,20.61,583,54,54,101,54,58,0,15.8,Normal,OFF,,,,,,,,,,,
1352.357,72.4,9.7,9.29,583,54,54,101,54,58,0,15.8,Normal,OFF,,,,,,,,,,,
1352.607,72.5,8.8,8.75,578,54,54,100,54,58,0,15.8,Normal,OFF,,,,,,,,,,,
1352.857,72.4,10.5,10.69,577,54,54,100,54,58,0,15.8,Normal,OFF,,,,,,,,,,,
1353.107,72.5,10.2,11.25,578,54,54,100,54,58,0,15.8,Normal,OFF,,,,,,,,,,,
1353.357,72.5,3.7,3.93,571,54,54,100,54,57,0,15.8,Normal,OFF,,,,,,,,,,,
1353.607,72.5,5.3,5.6,571,54,54,100,54,57,0,15.8,Normal,OFF,,,,,,,,,,,
1353.857,72.5,7,6.75,566,54,54,100,54,57,0,15.8,Normal,OFF,,,,,,,,,,,
1354.107,72.4,8.7,8.66,565,54,54,100,54,57,0,15.8,Normal,OFF,,,,,,,,,,,
1354.357,72.4,9,9.23,564,54,54,100,54,56,0,15.8,Normal,OFF,,,,,,,,,,,
1354.607,72.4,15.6,15.96,561,54,54,100,54,56,0,15.8,Normal,OFF,,,,,,,,,,,
1354.857,72.4,16.7,18.79,560,54,54,100,54,56,0,15.8,Normal,OFF,,,,,,,,,,,
1355.107,72.4,17.9,17.83,559,54,54,100,54,56,0,15.8,Normal,OFF,,,,,,,,,,,
1355.357,72.4,19.2,19.76,558,54,54,100,54,56,0,15.8,Normal,OFF,,,,,,,,,,,
1355.607,72.3,19.7,19.91,555,54,54,100,54,56,0,15.8,Normal,OFF,,,,,,,,,,,
1355.857,72.3,22.6,22.42,558,54,54,99,54,56,0,15.9,Normal,OFF,,,,,,,,,,,
1356.107,72.2,25,26.13,557,54,54,100,54,56,0,15.9,Normal,OFF,,,,,,,,,,,
1356.357,72.2,29.7,29.71,556,54,54,99,54,56,0,15.9,Normal,OFF,,,,,,,,,,,
1356.607,72.3,32.9,34.8,559,54,54,100,54,56,0,15.9,Normal,OFF,,,,,,,,,,,
1356.857,72.2,30.1,-279.28,556,54,54,100,54,56,0,15.9,Normal,OFF,,,,,,,,,,,
1357.107,72.2,33.3,36.32,559,54,54,99,54,56,0,15.9,Normal,OFF,,,,,,,,,,,
1357.357,72.2,32.1,32.25,558,54,54,99,54,56,0,15.9,Normal,OFF,,,,,,,,,,,
1357.607,72.1,34.8,35.34,560,54,54,99,54,56,0,15.9,Normal,OFF,,,,,,,,,,,
1357.857,72.1,36,36.03,563,54,54,99,54,56,0,15.9,Normal,OFF,,,,,,,,,,,
1358.107,72.2,31.1,32.24,565,54,54,99,54,57,0,15.9,Normal,OFF,,,,,,,,,,,
1358.357,72.2,30.5,29.86,562,54,54,99,54,56,0,15.9,Normal,OFF,,,,,,,,,,,
1358.607,72.2,29.9,29.66,562,54,54,99,54,56,0,15.9,Normal,OFF,,,,,,,,,,,
1358.857,72.3,27.4,26.75,564,54,54,99,54,56,0,15.9,Normal,OFF,,,,,,,,,,,
1359.107,72.2,27.4,28.73,567,54,54,99,54,56,0,15.9,Normal,OFF,,,,,,,,,,,
1359.357,72.2,31.2,32.02,566,54,54,99,54,57,0,15.9,Normal,OFF,,,,,,,,,,,
1359.607,72.1,35.6,36.15,569,54,54,99,54,57,0,15.9,Normal,OFF,,,,,,,,,,,
1359.857,72.0,41.1,42.62,570,54,54,98,54,57,0,15.9,Normal,OFF,,,,,,,,,,,
1360.107,72.1,37.4,38.13,571,54,54,99,54,57,0,15.9,Normal,OFF,,,,,,,,,,,
1360.357,72.2,35.1,34.19,574,54,54,99,54,57,0,15.9,Normal,OFF,,,,,,,,,,,
1360.607,72.1,32.7,-279.19,579,54,54,98,54,58,0,15.9,Normal,OFF,,,,,,,,,,,
1360.857,72.3,29.8,27.97,579,54,54,99,54,58,0,15.9,Normal,OFF,,,,,,,,,,,
1361.107,72.0,45.7,42.39,581,54,54,99,54,58,0,15.9,Normal,OFF,,,,,,,,,,,
1361.357,72.0,46.3,46.95,586,54,54,98,54,59,0,15.9,Normal,OFF,,,,,,,,,,,
1361.607,72.2,32.3,31.44,587,54,54,99,54,59,0,15.9,Normal,OFF,,,,,,,,,,,
1361.857,72.0,44.9,45.38,593,54,54,99,54,59,0,15.9,Normal,OFF,,,,,,,,,,,
1362.107,72.0,51.4,51.64,597,54,54,99,54,60,0,15.9,Normal,OFF,,,,,,,,,,,
1362.357,72.0,46.2,45.52,596,54,54,98,54,60,0,15.9,Normal,OFF,,,,,,,,,,,
1362.607,72.0,-933.9,47.49,604,54,54,99,54,61,0,15.9,Normal,OFF,,,,,,,,,,,
1362.857,71.9,-934.4,47.97,607,54,54,98,54,61,0,16,Normal,OFF,,,,,,,,,,,
1363.107,71.9,51,46.37,611,54,54,98,54,61,0,16,Normal,OFF,,,,,,,,,,,
1363.357,71.9,54.2,51.34,617,54,54,98,54,62,0,16,Normal,OFF,,,,,,,,,,,
1363.607,71.8,52.2,49.15,618,54,54,98,54,62,0,16,Normal,OFF,,,,,,,,,,,
1363.857,71.9,43.6,39.62,620,54,54,99,54,62,0,16,Normal,OFF,,,,,,,,,,,
1364.107,71.8,55,50.29,624,54,54,97,54,63,0,16,Normal,OFF,,,,,,,,,,,
1364.357,72.0,-934.2,46.52,626,54,54,98,54,63,0,16,Normal,OFF,,,,,,,,,,,
1364.607,71.9,57.6,52.5,632,54,54,98,54,63,0,16,Normal,OFF,,,,,,,,,,,
1364.857,71.9,54.1,49.12,632,54,54,98,54,63,0,16,Normal,OFF,,,,,,,,,,,
1365.107,71.8,52.6,48.08,636,54,54,99,54,64,0,16,Normal,OFF,,,,,,,,,,,
1365.357,71.9,52.6,-278.31,642,54,54,98,54,65,0,16,Normal,OFF,,,,,,,,,,,
1365.607,71.9,47.8,42.56,640,54,54,98,54,64,0,16,Normal,OFF,,,,,,,,,,,
1365.857,72.4,0,0,643,54,54,98,54,65,0,16,Normal,OFF,,,,,,,,,,,
1366.107,72.5,0,0,640,54,54,98,54,64,0,16,Normal,OFF,,,,,,,,,,,
1366.357,72.5,0,0,634,54,54,98,54,64,0,16,Normal,OFF,,,,,,,,,,,
1366.607,72.6,0,0,635,54,54,98,54,64,0,16,Normal,OFF,,,,,,,,,,,
1366.857,72.5,0,0,631,54,54,97,54,63,0,16,Normal,OFF,,,,,,,,,,,
1367.107,72.5,0,0,629,54,54,98,54,63,0,16,Normal,OFF,,,,,,,,,,,
1367.357,72.6,0,0,626,54,54,98,54,63,0,16,Normal,OFF,,,,,,,,,,,
1367.607,72.5,0,0,626,54,54,98,54,63,0,16,Normal,OFF,,,,,,,,,,,
1367.857,72.9,-40.3,-41.3,608,54,54,98,54,61,0,16.1,Normal,ON,,,,,,,,,,,
1368.107,73.3,-84.2,-85.68,590,54,54,98,54,59,0,16.1,Normal,ON,,,,,,,,,,,
1368.357,73.3,-83.6,-86.39,577,54,54,97,54,58,0,16.1,Normal,ON,,,,,,,,,,,
1368.607,73.3,-84.7,-89.87,563,54,54,97,54,56,0,16.1,Normal,ON,,,,,,,,,,,
1368.857,73.3,-84.4,-91.82,548,54,54,98,54,55,0,16.1,Normal,ON,,,,,,,,,,,
1369.107,73.4,-85.2,-94.04,-904,54,54,97,54,54,0,16.1,Normal,ON,,,,,,,,,,,
1369.357,73.3,-84.8,-97.52,524,54,54,97,54,52,0,16.1,Normal,OFF,,,,,,,,,,,
1369.607,72.7,-17.1,-281.99,519,54,54,97,54,52,0,16.1,Normal,OFF,,,,,,,,,,,
1369.857,72.6,-0.1,0,519,54,54,96,54,52,0,16.1,Normal,OFF,,,,,,,,,,,
1370.107,72.5,13,16.08,521,54,54,97,54,52,0,16.1,Normal,OFF,,,,,,,,,,,
1370.357,72.4,16.9,17.43,522,54,54,97,54,52,0,16.1,Normal,OFF,,,,,,,,,,,
1370.607,72.5,14.1,15.67,524,54,54,97,54,52,0,16.1,Normal,OFF,,,,,,,,,,,
1370.857,72.2,27.4,28.82,527,54,54,97,54,53,0,16.1,Normal,OFF,,,,,,,,,,,
1371.107,72.0,44.7,47.13,532,54,54,97,54,53,0,16.1,Normal,OFF,,,,,,,,,,,
1371.357,71.7,69.8,73.93,-899,53,53,97,53,54,0,16.1,Normal,OFF,,,,,,,,,,,
1371.607,71.7,69.8,71.14,548,54,54,97,54,55,0,16.1,Normal,OFF,,,,,,,,,,,
1371.857,71.7,68.9,69.62,555,53,53,97,53,56,0,16.1,Normal,OFF,,,,,,,,,,,
1372.107,71.8,65.5,65.61,559,53,53,96,53,56,0,16.1,Normal,OFF,,,,,,,,,,,
1372.357,71.7,65.7,64.02,565,53,53,97,53,57,0,16.1,Normal,OFF,,,,,,,,,,,
